,xl,yl,xr,yr
355,88.3924244257631,-89.32367766314336,88.6675755742369,-86.33632233685664
356,87.64599122389835,-89.22740061677932,88.03400877610166,-86.25259938322067
357,86.91767878081586,-89.09507327058085,87.46232121918413,-86.14492672941915
358,86.10256524283781,-88.91382597319563,86.7574347571622,-85.98617402680438
359,85.40921547996484,-88.72820145660087,86.19078452003515,-85.83179854339913
360,84.73688730671934,-88.52611050929904,85.60311269328066,-85.65388949070096
361,83.97240153305353,-88.24786783009439,85.00759846694646,-85.43213216990561
362,83.3570614195753,-88.00436685498399,84.46293858042469,-85.21563314501601
363,82.65278459170777,-87.68257140422101,83.90721540829223,-84.95742859577898
364,82.02917960675008,-87.37164078649988,83.37082039324993,-84.68835921350012
365,81.39538398563299,-87.02336652604018,82.84461601436702,-84.39663347395981
366,80.76510544999553,-86.63825683857873,82.33489455000446,-84.08174316142127
367,80.2427633934041,-86.31059584176222,81.83723660659591,-83.76940415823779
368,79.69487767769056,-85.93238217038714,81.40512232230944,-83.46761782961286
369,79.13,-85.51,80.93,-83.11
370,78.65621465126767,-85.13390158126346,80.52378534873233,-82.78609841873653
371,78.1339468720154,-84.68035358573844,80.10605312798461,-82.41964641426155
372,77.70143702757387,-84.28114915937964,79.73856297242612,-82.07885084062038
373,77.23933982822018,-83.82066017177982,79.36066017177981,-81.69933982822019
374,76.83779483305877,-83.3874201540996,79.04220516694123,-81.35257984590041
375,76.46934090513832,-82.96570280064864,78.73065909486166,-80.99429719935137
376,76.08195687114176,-82.5053999038126,78.37804312885825,-80.57460009618741
377,75.73630648858081,-82.04505414951686,78.14369351141919,-80.25494585048315
378,75.40377635030353,-81.57393029864976,77.85622364969646,-79.84606970135023
379,75.11233457554904,-81.12748252589311,77.62766542445097,-79.49251747410689
380,74.8525125249432,-80.70614613849652,77.4074874750568,-79.13385386150348
381,74.59547829597959,-80.2677688023534,77.18452170402041,-78.75223119764661
382,74.33732303709796,-79.78747837550574,76.98267696290203,-78.37252162449425
383,74.11508374346856,-79.32358522185244,76.82491625653144,-78.03641477814757
384,73.90290646969571,-78.83465402444955,76.6570935303043,-77.64534597555044
385,73.72263357077242,-78.37531372847906,76.5173664292276,-77.28468627152094
386,73.55369972783134,-77.89405823447747,76.38630027216865,-76.90594176552254
387,73.41015404345102,-77.44336579110086,76.26984595654899,-76.53663420889913
388,73.28369191079432,-76.98773472453158,76.17630808920569,-76.19226527546843
389,73.16679594328366,-76.53174987497394,76.07320405671635,-75.78825012502605
390,73.06649215036629,-76.02066816183498,76.01350784963373,-75.45933183816501
391,72.98315623832114,-75.55255000207629,75.93684376167884,-75.02744999792372
392,72.91507575950826,-75.08213203435592,75.88492424049176,-74.65786796564409
393,72.86675679110907,-74.59221363894201,75.85324320889093,-74.30778636105799
394,72.83304637570455,-74.07555023133801,75.82695362429544,-73.884449768662
